datetime,Anemometer;wind_speed;Avg (m/s),Anemometer;wind_speed;Max (m/s),Anemometer;wind_speed;Min (m/s),Anemometer;wind_speed;StdDev (m/s),Anemometer;wind_speed;Count (),Wind Vane TMR;wind_direction;Avg (°),Wind Vane TMR;wind_direction;StdDev (°),Wind Vane TMR;wind_direction;Count (),Hygro/Thermo;humidity;Avg (%),Hygro/Thermo;humidity;Max (%),Hygro/Thermo;humidity;Min (%),Hygro/Thermo;humidity;StdDev (%),Hygro/Thermo;humidity;Count (),Hygro/Thermo;temperature;Avg (°C),Hygro/Thermo;temperature;Max (°C),Hygro/Thermo;temperature;Min (°C),Hygro/Thermo;temperature;StdDev (°C),Hygro/Thermo;temperature;Count (),Barometer;air_pressure;Avg (hPa),Barometer;air_pressure;Max (hPa),Barometer;air_pressure;Min (hPa),Barometer;air_pressure;StdDev (hPa),Barometer;air_pressure;Count (),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Avg (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Max (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Min (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;StdDev (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Count (),GHI (Global Horizontal Irradiance);solar_irradiance;Avg (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Max (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Min (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;StdDev (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Count (),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Avg (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Max (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Min (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;StdDev (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Count (),Precipitation;precipitation;Count (),Precipitation;precipitation;Sum (mm),GTI (Global Tilt Irradiance) PV Cell;voltage;Avg (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Max (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Min (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;StdDev (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Count (),A1;channel;Avg (V),A1;channel;Max (V),A1;channel;Min (V),A1;channel;StdDev (V),A2;channel;Avg (V),A2;channel;Max (V),A2;channel;Min (V),A2;channel;StdDev (V),A3;channel;Avg (V),A3;channel;Max (V),A3;channel;Min (V),A3;channel;StdDev (V),A4;channel;Avg (V),A4;channel;Max (V),A4;channel;Min (V),A4;channel;StdDev (V),A5;channel;Avg (V),A5;channel;Max (V),A5;channel;Min (V),A5;channel;StdDev (V),A6;channel;Avg (V),A6;channel;Max (V),A6;channel;Min (V),A6;channel;StdDev (V),A7;channel;Avg (V),A7;channel;Max (V),A7;channel;Min (V),A7;channel;StdDev (V),C1;channel;Avg (I),C1;channel;Max (I),C1;channel;Min (I),C1;channel;StdDev (I),C2;channel;Avg (I),C2;channel;Max (I),C2;channel;Min (I),C2;channel;StdDev (I),D1;channel;Avg (),D1;channel;Max (),D1;channel;Min (),D1;channel;StdDev (),T;channel;Avg (°C),I;channel;Avg (mA),I;channel;Max (mA),I;channel;Min (mA),V;channel;Avg (V),V;channel;Max (V),V;channel;Min (V)
2021-06-29 11:00:00,4.316,8.2876,1.7464,1.4838,120,176.6661,28.482,120,66.4848,67.1102,65.92,0.3158,120,27.9145,28.0859,27.8326,0.0783,120,1010.9296,1011.1454,1010.7425,0.1174,120,0,0,0,0,120,471.8156,704.8932,434.5138,42.0182,120,25.7151,289.154,14.7535,38.0625,120,120,0,471.834,766.625,430.9213,44.2686,120,3.5155,3.5191,3.5124,0.002,0.5792,0.5809,0.5783,0.0008,0.6648,0.6711,0.6592,0.0032,-0.0002,-0.0001,-0.0018,0.0002,-0.0005,-0.0005,-0.0005,0,0.0039,0.0059,0.0036,0.0003,0.4718,0.7666,0.4309,0.0443,446.3,878,167,161.2832,0,0,0,0,505.325,952,270,88.4555,36,35.1,39,35,27.39,27.52,26.92
2021-06-29 11:10:00,3.5099,6.3832,0.8908,1.0854,120,176.0998,27.9508,120,66.9823,67.5069,66.6524,0.1821,120,27.9847,28.0462,27.8784,0.0403,120,1010.8986,1011.1454,1010.7425,0.1027,120,0,0,0,0,120,481.4175,952.5582,387.9844,96.832,120,42.6356,453.4015,14.2604,69.1506,120,120,0,478.7515,1017.7923,375.3777,108.0538,120,3.515,3.5191,3.5124,0.0017,0.5798,0.5805,0.5788,0.0004,0.6698,0.6751,0.6665,0.0018,-0.0003,-0.0001,-0.0028,0.0004,-0.0005,-0.0005,-0.0005,0,0.004,0.0079,0.0032,0.0008,0.4788,1.0178,0.3754,0.1081,358.6833,671,74,117.983,0,0,0,0,497.8833,718,269,80.8353,36,35.2167,41,35,27.35,27.52,26.77
2021-06-29 11:20:00,4.1754,7.9564,1.13,1.6969,120,150.1484,31.4155,120,67.3213,68.8192,66.0726,0.7382,120,27.7059,27.973,27.4877,0.192,120,1010.8231,1011.1454,1010.5594,0.107,120,0,0,0,0,120,565.1878,762.0468,475.9124,54.73,120,48.889,224.2411,15.7364,39.3059,120,120,0,575.1035,801.7212,476.6991,60.964,120,3.5137,3.5191,3.5093,0.0018,0.5771,0.5797,0.5749,0.0019,0.6732,0.6882,0.6607,0.0074,-0.0003,-0.0001,-0.0014,0.0002,-0.0005,-0.0004,-0.0005,0,0.0047,0.0063,0.004,0.0005,0.5751,0.8017,0.4767,0.061,431.0167,842,100,184.4442,0,0,0,0,425.3833,621,150,90.328,36,35.1333,41,35,27.34,27.42,27.22
2021-06-29 11:30:00,4.107,8.0024,1.6728,1.5392,120,144.1609,32.2094,120,67.8505,68.9108,66.805,0.4861,120,27.7759,27.8845,27.5457,0.0764,120,1010.849,1011.1454,1010.7425,0.104,120,0,0,0,0,120,588.5987,747.3926,520.6098,64.2089,120,41.201,150.97,16.2278,32.1363,120,120,0,602.2472,786.1568,525.8339,72.3934,120,3.5142,3.5191,3.5124,0.0017,0.5778,0.5788,0.5755,0.0008,0.6785,0.6891,0.6681,0.0049,-0.0003,-0.0001,-0.0009,0.0002,-0.0005,-0.0005,-0.0005,0,0.0049,0.0062,0.0043,0.0005,0.6022,0.7862,0.5258,0.0724,423.5917,847,159,167.3054,0,0,0,0,413.8333,888,188,97.6294,36,35.2,39,35,27.33,27.47,27.17
2021-06-29 11:40:00,3.4022,6.2084,1.2496,1.2462,120,157.3868,32.9608,120,68.1796,68.8803,67.0797,0.3835,120,27.6227,28.1286,27.4541,0.1917,120,1010.7801,1010.9806,1010.5777,0.0661,120,0,0,0,0,120,717.5361,989.928,612.9352,89.9517,120,128.5086,396.8482,42.2913,86.4249,120,120,0,750.3789,1050.7523,635.0902,101.2958,120,3.513,3.5163,3.5096,0.0011,0.5762,0.5813,0.5745,0.0019,0.6818,0.6888,0.6708,0.0038,-0.0008,-0.0003,-0.0025,0.0005,-0.0004,-0.0004,-0.0005,0,0.006,0.0082,0.0051,0.0007,0.7504,1.0508,0.6351,0.1013,346.9833,652,113,135.453,0,0,0,0,447.4917,697,219,94.4888,36,35.2333,41,35,27.31,27.47,27.17
2021-06-29 11:50:00,4.2672,7.1744,0.8356,1.5762,120,151.3775,29.6228,120,66.5042,67.8121,65.1875,0.7441,120,28.042,28.2843,27.6159,0.2382,120,1010.7567,1010.9622,1010.5777,0.0928,120,0,0,0,0,120,624.6341,691.7035,558.7119,36.5952,120,80.5541,155.3948,28.0309,31.8071,120,120,0,654.4465,734.2753,577.4102,41.6531,120,3.5126,3.516,3.5096,0.0015,0.5804,0.5828,0.5762,0.0024,0.665,0.6781,0.6519,0.0074,-0.0005,-0.0002,-0.001,0.0002,-0.0004,-0.0004,-0.0005,0,0.0052,0.0058,0.0047,0.0003,0.6544,0.7343,0.5774,0.0417,441,757,68,171.3306,0,0,0,0,431.5333,677,242,85.1281,36.5,35.1333,41,35,27.3,27.42,27.17
2021-06-29 12:00:00,4.0708,8.4348,0.9184,1.64,120,145.0397,26.8752,120,66.8956,68.0258,66.3167,0.4247,120,27.5431,27.6647,27.3931,0.0721,120,1010.696,1010.9622,1010.4129,0.1162,120,0,0,0,0,120,736.4254,1020.7035,529.036,137.1394,120,248.0183,525.6897,62.4541,134.0467,120,120,0,787.6395,1122.4708,562.1509,151.5419,120,3.5116,3.516,3.5069,0.0019,0.5754,0.5766,0.5739,0.0007,0.669,0.6803,0.6632,0.0042,-0.0015,-0.0004,-0.0033,0.0008,-0.0004,-0.0004,-0.0005,0,0.0061,0.0085,0.0044,0.0011,0.7876,1.1225,0.5622,0.1515,419.65,894,77,178.257,0,0,0,0,411.65,634,229,77.3022,37,35.25,41,35,27.26,27.42,27.07
2021-06-29 12:10:00,3.9031,6.7236,1.498,1.2644,120,150.4048,32.5674,120,66.625,67.3849,65.8895,0.3993,120,27.894,28.15,27.6739,0.1095,120,1010.6047,1010.7791,1010.3946,0.0822,120,0,0,0,0,120,757.858,982.9676,625.0252,85.9358,120,331.8711,584.2088,177.0335,90.6113,120,120,0,816.9118,1062.0441,667.745,95.4582,120,3.5101,3.513,3.5066,0.0014,0.5789,0.5815,0.5767,0.0011,0.6662,0.6738,0.6589,0.004,-0.0021,-0.0011,-0.0036,0.0006,-0.0004,-0.0004,-0.0005,0,0.0063,0.0082,0.0052,0.0007,0.8169,1.062,0.6677,0.0955,401.425,708,140,137.4295,0,0,0,0,425.85,640,190,93.1321,37,35.35,41,35,27.25,27.42,27.07
2021-06-29 12:20:00,4.5711,8.7016,1.1852,1.8556,120,147.2488,35.702,120,65.4747,66.805,64.1499,0.7701,120,28.0836,28.3422,27.6128,0.241,120,1010.5702,1010.7791,1010.3946,0.103,120,0,0,0,0,120,651.1196,981.1357,540.3938,97.1734,120,148.6421,485.3658,33.9317,100.6975,120,120,0,691.8673,1062.6545,564.8976,109.6063,120,3.5095,3.513,3.5066,0.0017,0.5808,0.5834,0.5761,0.0024,0.6547,0.6681,0.6415,0.0077,-0.0009,-0.0002,-0.003,0.0006,-0.0004,-0.0004,-0.0005,0,0.0054,0.0082,0.0045,0.0008,0.6919,1.0627,0.5649,0.1096,474.0333,923,106,201.6982,0,0,0,0,423.1417,902,4,111.7397,37,35.2,39,35,27.28,27.47,27.07
2021-06-29 12:30:00,3.9404,7.6436,1.3876,1.3013,120,142.3846,31.455,120,66.8165,67.8732,65.9505,0.4579,120,27.7426,27.9424,27.6098,0.0802,120,1010.4759,1010.7974,1010.2298,0.0965,120,0,0,0,0,120,723.5079,955.1236,568.6038,77.1894,120,233.331,440.1241,68.3548,83.424,120,120,0,773.3492,1009.8575,598.1628,86.8714,120,3.5079,3.5133,3.5038,0.0016,0.5774,0.5794,0.5761,0.0008,0.6682,0.6787,0.6595,0.0046,-0.0014,-0.0004,-0.0027,0.0005,-0.0004,-0.0004,-0.0005,0,0.006,0.008,0.0047,0.0006,0.7733,1.0099,0.5982,0.0869,405.4833,808,128,141.4493,0,0,0,0,409.7,888,164,95.8679,37,35.15,39,35,27.26,27.47,27.07
2021-06-29 12:40:00,4.5592,7.8276,1.176,1.3458,120,142.0999,32.2253,120,66.7905,67.7511,65.92,0.4831,120,27.9154,28.1042,27.7349,0.1283,120,1010.4553,1010.7608,1010.2298,0.1148,120,0,0,0,0,120,736.0987,915.1885,615.1333,73.2624,120,218.898,398.8157,107.6958,70.4432,120,120,0,779.6208,979.339,647.6028,80.2792,120,3.5076,3.5127,3.5038,0.0019,0.5792,0.581,0.5774,0.0013,0.6679,0.6775,0.6592,0.0048,-0.0014,-0.0007,-0.0025,0.0004,-0.0004,-0.0004,-0.0004,0,0.0061,0.0076,0.0051,0.0006,0.7796,0.9793,0.6476,0.0803,472.7417,828,105,146.2782,0,0,0,0,404.0833,815,118,96.2468,37,35.2167,41,35,27.26,27.42,27.12
2021-06-29 12:50:00,3.6,7.8828,0.8632,1.436,120,154.1552,35.6544,120,67.3678,68.6056,65.981,0.7841,120,28.1408,28.3239,27.7685,0.16,120,1010.2516,1010.4129,1010.0284,0.1111,120,0,0,0,0,120,683.36,860.9664,587.6555,59.6136,120,134.9959,320.6268,38.3564,58.1503,120,120,0,713.8712,916.1657,605.182,67.1452,120,3.5042,3.5069,3.5005,0.0019,0.5814,0.5832,0.5777,0.0016,0.6737,0.6861,0.6598,0.0078,-0.0008,-0.0002,-0.002,0.0004,-0.0004,-0.0004,-0.0005,0,0.0057,0.0072,0.0049,0.0005,0.7139,0.9162,0.6052,0.0671,368.4833,834,71,156.0822,0,0,0,0,434.4667,714,28,104.6711,37,36.8333,41,35,26.36,27.32,26.17
2021-06-29 13:00:00,3.833,6.7144,1.4796,1.0578,120,176.9956,24.535,120,66.0143,67.2933,65.096,0.6377,120,28.4037,28.5375,28.1866,0.0906,120,1010.1253,1010.4129,1009.8453,0.119,120,0,0,0,0,120,551.4154,631.2533,471.8824,49.0165,120,54.9212,109.6616,20.1627,24.1926,120,120,0,570.5969,660.1154,485.2443,53.3023,120,3.5021,3.5069,3.4974,0.002,0.584,0.5854,0.5819,0.0009,0.6601,0.6729,0.651,0.0064,-0.0003,-0.0001,-0.0007,0.0001,-0.0004,-0.0004,-0.0005,0,0.0046,0.0053,0.0039,0.0004,0.5706,0.6601,0.4852,0.0533,393.8,707,138,114.9835,0,0,0,0,499.9833,642,159,72.1966,37,37.0667,43,35,26.28,26.42,26.12
2021-06-29 13:10:00,3.0142,6.4476,0.7712,1.2825,120,158.2037,36.1634,120,64.6875,65.4012,63.4175,0.5393,120,28.5852,28.7054,28.4826,0.0613,120,1009.883,1010.0467,1009.6438,0.1006,120,0,0,0,0,120,418.5548,469.6843,390.1825,23.4526,120,15.8715,21.6371,14.2604,1.1205,120,120,0,428.7723,484.6339,397.6562,24.2038,120,3.498,3.5008,3.4941,0.0017,0.5858,0.587,0.5848,0.0006,0.6469,0.654,0.6342,0.0054,-0.0001,-0.0001,-0.0001,0,-0.0004,-0.0004,-0.0005,0,0.0035,0.0039,0.0032,0.0002,0.4288,0.4846,0.3977,0.0242,304.8083,678,61,139.4052,0,0,0,0,450.2667,873,145,106.8395,37,37.0167,41,35,26.31,26.52,26.12
2021-06-29 13:20:00,3.9156,6.8708,0.8632,1.274,120,157.2558,26.8092,120,64.7883,65.8284,63.4785,0.674,120,28.0698,28.4674,27.8753,0.1787,120,1009.7653,1010.0467,1009.6438,0.1014,120,0,0,0,0,120,392.1091,419.4922,370.3986,15.2269,120,19.7481,37.865,14.2604,6.0048,120,120,0,396.9441,424.8177,374.4621,15.0224,120,3.4961,3.5008,3.4941,0.0017,0.5807,0.5847,0.5787,0.0018,0.6479,0.6583,0.6348,0.0067,-0.0001,-0.0001,-0.0002,0,-0.0005,-0.0004,-0.0005,0,0.0033,0.0035,0.0031,0.0001,0.3969,0.4248,0.3745,0.015,402.7833,724,71,138.4744,0,0,0,0,445.5333,668,140,77.8311,37,36.9833,41,35,26.31,26.47,26.12
2021-06-29 13:30:00,2.6341,5.5,0.808,0.9813,120,173.3395,29.231,120,65.8424,66.4083,64.2109,0.4108,120,28.332,28.6413,27.9424,0.2168,120,1009.63,1009.8636,1009.4607,0.0965,120,0,0,0,0,120,483.2647,545.1561,418.7599,40.6354,120,51.483,101.302,20.6542,27.186,120,120,0,493.881,564.2872,419.6295,47.4996,120,3.4938,3.4977,3.491,0.0016,0.5833,0.5864,0.5794,0.0022,0.6584,0.6641,0.6421,0.0041,-0.0003,-0.0001,-0.0006,0.0002,-0.0004,-0.0004,-0.0005,0,0.004,0.0045,0.0035,0.0003,0.4939,0.5643,0.4196,0.0475,263.4917,575,65,106.6681,0,0,0,0,489.6583,676,213,84.1086,37,37.15,41,35,26.31,26.47,26.17
2021-06-29 13:40:00,2.7835,5.3528,0.7344,1.0634,120,159.2873,32.8071,120,64.82,65.5538,63.9058,0.4543,120,28.4803,28.5864,28.4063,0.0531,120,1009.5581,1009.6805,1009.2959,0.0993,120,0,0,0,0,120,418.7227,485.4382,384.3205,32.9565,120,30.4481,62.4541,14.7535,17.4131,120,120,0,426.9794,501.1139,386.9747,36.835,120,3.4926,3.4947,3.4883,0.0017,0.5848,0.5859,0.5841,0.0005,0.6482,0.6555,0.6391,0.0045,-0.0002,-0.0001,-0.0004,0.0001,-0.0005,-0.0004,-0.0005,0,0.0035,0.004,0.0032,0.0003,0.427,0.5011,0.387,0.0368,279.725,559,57,115.582,0,0,0,0,448.225,669,75,95.8418,37,37.0167,41,35,26.32,26.47,26.17
2021-06-29 13:50:00,3.2046,6.5212,0.6608,1.2458,120,154.886,37.7771,120,64.8038,65.4012,64.0889,0.2983,120,28.2682,28.4185,28.1835,0.0462,120,1009.4975,1009.8453,1009.2776,0.0992,120,0,0,0,0,120,376.3216,386.8848,359.7743,9.6954,120,16.4697,18.1953,14.7535,0.7884,120,120,0,381.0083,392.1628,364.6962,8.9986,120,3.4916,3.4974,3.488,0.0017,0.5827,0.5842,0.5818,0.0005,0.648,0.654,0.6409,0.003,-0.0001,-0.0001,-0.0001,0,-0.0005,-0.0004,-0.0005,0,0.0031,0.0032,0.003,0.0001,0.381,0.3922,0.3647,0.009,325.5,686,49,135.4177,0,0,0,0,435.3917,659,89,109.0512,37,36.9833,41,35,26.32,26.52,26.17
2021-06-29 14:00:00,3.9408,6.926,0.9736,1.2512,120,139.376,33.8438,120,65.5324,66.4083,64.4246,0.5501,120,27.8335,28.1805,27.5915,0.1651,120,1009.4502,1009.6805,1009.2776,0.0956,120,0,0,0,0,120,364.3506,376.2605,355.7443,7.2907,120,18.4817,23.1131,15.7364,1.7209,120,120,0,370.7312,384.8384,361.034,8.0489,120,3.4908,3.4947,3.488,0.0016,0.5783,0.5818,0.5759,0.0016,0.6553,0.6641,0.6442,0.0055,-0.0001,-0.0001,-0.0001,0,-0.0004,-0.0004,-0.0005,0,0.003,0.0031,0.003,0.0001,0.3707,0.3848,0.361,0.008,405.5167,730,83,135.996,0,0,0,0,401.2583,961,189,104.958,37,37,41,35,26.32,26.47,26.17
2021-06-29 14:10:00,4.159,8.3796,0.8816,1.5623,120,152.1707,30.0181,120,66.7788,67.7816,66.1641,0.388,120,27.5218,27.6342,27.3901,0.0842,120,1009.4462,1009.6805,1009.1311,0.1155,120,0,0,0,0,120,375.4424,384.6867,340.3565,11.1519,120,23.879,33.4402,14.7535,5.1371,120,120,0,382.3639,395.2147,343.6384,12.5839,120,3.4908,3.4947,3.4855,0.0019,0.5752,0.5763,0.5739,0.0008,0.6678,0.6778,0.6616,0.0039,-0.0001,-0.0001,-0.0002,0,-0.0004,-0.0004,-0.0005,0,0.0031,0.0032,0.0028,0.0001,0.3824,0.3952,0.3436,0.0126,429.2417,888,73,169.8135,0,0,0,0,432.5917,648,232,85.8395,37,37.0333,41,35,26.33,26.47,26.17
2021-06-29 14:20:00,5.0536,8.5912,1.0564,1.6359,120,146.1602,28.6774,120,69.1173,70.7114,67.3543,1.05,120,27.0555,27.4114,26.8285,0.186,120,1009.494,1009.6805,1009.2776,0.1123,120,0,0,0,0,120,326.1902,341.0888,320.5726,5.767,120,15.6174,20.1627,14.2604,1.3524,120,120,0,326.9804,345.1643,321.0547,6.8003,120,3.4916,3.4947,3.488,0.0019,0.5706,0.5741,0.5683,0.0019,0.6912,0.7071,0.6735,0.0105,-0.0001,-0.0001,-0.0001,0,-0.0004,-0.0004,-0.0004,0,0.0027,0.0028,0.0027,0,0.327,0.3452,0.3211,0.0068,526.4833,911,92,177.816,0,0,0,0,419.65,979,101,92.7229,37,36.9667,41,35,26.34,26.52,26.17
2021-06-29 14:30:00,3.5295,6.4844,1.0288,1.2268,120,163.177,28.5717,120,70.9924,71.6575,70.04,0.2825,120,26.8244,26.8712,26.7705,0.0293,120,1009.5169,1009.6805,1009.2959,0.0905,120,0,0,0,0,120,298.0256,320.9388,271.8451,15.2554,120,16.8879,21.1457,14.7535,1.8493,120,120,0,300.7701,322.8858,274.9718,14.4464,120,3.4919,3.4947,3.4883,0.0015,0.5682,0.5687,0.5677,0.0003,0.7099,0.7166,0.7004,0.0028,-0.0001,-0.0001,-0.0001,0,-0.0004,-0.0004,-0.0005,0,0.0025,0.0027,0.0023,0.0001,0.3008,0.3229,0.275,0.0144,360.8167,682,89,133.3495,0,0,0,0,461.55,663,243,81.9921,37,37.05,41,35,26.32,26.57,25.32
2021-06-29 14:40:00,4.0436,8.076,0.3388,1.7636,120,150.9149,36.5096,120,71.2119,72.1458,70.4367,0.451,120,26.7884,27.0635,26.4592,0.1999,120,1009.5763,1009.8636,1009.4607,0.0989,120,0,0,0,0,120,258.235,271.1128,254.2593,4.4425,120,14.6379,17.2108,13.2775,0.7906,120,120,0,260.3102,274.3614,255.4399,4.8721,120,3.4929,3.4977,3.491,0.0016,0.5679,0.5706,0.5646,0.002,0.7121,0.7215,0.7044,0.0045,-0.0001,-0.0001,-0.0001,0,-0.0005,-0.0004,-0.0005,0,0.0022,0.0023,0.0021,0,0.2603,0.2744,0.2554,0.0049,416.6917,855,14,191.7003,0,0,0,0,427.35,664,94,106.7811,37,36.9667,41,35,26.35,26.57,26.17
2021-06-29 14:50:00,3.0803,6.2636,0.7988,1.1845,120,159.2008,33.3206,120,72.0222,72.4204,71.3218,0.2474,120,26.5368,26.6973,26.4318,0.0862,120,1009.5499,1009.8636,1009.4424,0.0999,120,0,0,0,0,120,257.3252,259.7551,254.6267,1.2293,120,14.5645,15.2449,13.7689,0.3008,120,120,0,259.0284,263.6799,256.0503,2.0744,120,3.4925,3.4977,3.4907,0.0017,0.5654,0.567,0.5643,0.0009,0.7202,0.7242,0.7132,0.0025,-0.0001,-0.0001,-0.0001,0,-0.0005,-0.0004,-0.0005,0,0.0021,0.0022,0.0021,0,0.259,0.2637,0.2561,0.0021,311.9917,658,64,128.7537,0,0,0,0,445.8833,670,10,99.2047,37,37.0167,41,35,26.34,26.52,26.17
2021-06-29 15:00:00,3.2232,6.0428,0.8172,1.2509,120,150.5037,31.4821,120,72.1297,72.8172,71.5659,0.3917,120,26.6443,26.7034,26.5752,0.0391,120,1009.5126,1009.6622,1009.4607,0.0759,120,0,0,0,0,120,243.3695,259.389,215.7911,13.2405,120,17.5926,21.1457,14.2604,1.8183,120,120,0,247.3856,262.7644,220.0384,13.0911,120,3.4919,3.4944,3.491,0.0013,0.5664,0.567,0.5657,0.0004,0.7213,0.7282,0.7157,0.0039,-0.0001,-0.0001,-0.0001,0,-0.0005,-0.0005,-0.0005,0,0.002,0.0022,0.0018,0.0001,0.2474,0.2628,0.22,0.0131,327.525,634,66,135.9687,0,0,0,0,428.2083,727,228,90.7155,37,37.05,41,35,26.34,26.52,26.17
2021-06-29 15:10:00,3.4914,5.5552,1.4612,0.9656,120,147.9333,32.5836,120,72.615,73.0918,72.1152,0.2771,120,26.6573,26.7888,26.5172,0.1042,120,1009.5856,1009.8453,1009.4607,0.0933,120,0,0,0,0,120,195.0761,215.425,177.3229,10.5949,120,16.7733,20.6542,14.7535,1.9954,120,120,0,198.0422,219.1229,179.4488,11.2109,120,3.4931,3.4974,3.491,0.0016,0.5666,0.5679,0.5652,0.001,0.7261,0.7309,0.7212,0.0028,-0.0001,-0.0001,-0.0001,0,-0.0005,-0.0005,-0.0005,0,0.0016,0.0018,0.0015,0.0001,0.198,0.2191,0.1794,0.0112,356.675,581,136,104.9567,0,0,0,0,422.7333,893,108,98.7418,37,37.05,41,35,26.35,26.52,26.22
2021-06-29 15:20:00,3.3654,5.9692,0.808,1.1773,120,150.0547,27.1891,120,72.9848,73.397,72.4204,0.2504,120,26.4591,26.5203,26.4165,0.0306,120,1009.6268,1009.8453,1009.4607,0.0697,120,0,0,0,0,120,171.6407,176.5894,139.2197,3.9738,120,14.8062,16.2278,13.7689,0.5404,120,120,0,173.1137,180.0592,92.4711,13.3907,120,3.4938,3.4974,3.491,0.0012,0.5646,0.5652,0.5642,0.0003,0.7298,0.734,0.7242,0.0025,-0.0001,-0.0001,-0.0001,0,-0.0005,-0.0005,-0.0005,0,0.0014,0.0015,0.0012,0,0.1731,0.1801,0.0925,0.0134,342.975,626,65,127.97,0,0,0,0,427.2833,687,242,78.6923,37,37.0333,41,35,26.34,26.42,26.27
2021-06-29 15:30:00,3.9387,7.018,1.866,1.1062,120,141.3052,24.5467,120,73.1979,73.4886,72.9698,0.1141,120,26.3573,26.4409,26.1815,0.0751,120,1009.7119,1009.8636,1009.4607,0.1003,120,0,0,0,0,120,163.9103,175.491,150.2113,8.5213,120,14.1376,14.7535,13.2775,0.2724,120,120,0,166.0461,180.0592,150.1511,10.0372,120,3.4952,3.4977,3.491,0.0017,0.5636,0.5644,0.5618,0.0008,0.732,0.7349,0.7297,0.0011,-0.0001,-0.0001,-0.0001,0,-0.0005,-0.0004,-0.0005,0,0.0014,0.0015,0.0013,0.0001,0.166,0.1801,0.1502,0.01,405.2917,740,180,120.2348,0,0,0,0,401.2917,577,206,70.5467,37,37.0167,41,35,26.35,26.52,26.22
2021-06-29 15:40:00,3.459,5.7852,0.8724,1.1724,120,143.7379,25.2948,120,73.6671,74.1295,73.1834,0.2041,120,26.1561,26.1937,26.1266,0.0189,120,1009.669,1010.0284,1009.4607,0.0633,120,0,0,0,0,120,148.4496,153.1417,145.4478,2.4097,120,14.1826,14.7535,13.7689,0.2299,120,120,0,148.5514,153.2029,145.2681,2.5595,120,3.4945,3.5005,3.491,0.0011,0.5616,0.5619,0.5613,0.0002,0.7367,0.7413,0.7318,0.002,-0.0001,-0.0001,-0.0001,0,-0.0005,-0.0005,-0.0005,0,0.0012,0.0013,0.0012,0,0.1486,0.1532,0.1453,0.0026,353.15,606,72,127.4342,0,0,0,0,408.925,697,201,73.9483,37,36.9,39,35,26.36,26.52,26.22
2021-06-29 15:50:00,3.3187,5.73,1.406,1.0376,120,142.6186,23.8896,120,74.0109,74.3126,73.6412,0.1671,120,26.2,26.2517,26.1235,0.0455,120,1009.7377,1010.0284,1009.6438,0.0966,120,0,0,0,0,120,142.6731,153.1417,128.9616,7.3301,120,14.1007,14.7535,13.7689,0.2482,120,120,0,142.2926,153.2029,128.1777,7.5052,120,3.4956,3.5005,3.4941,0.0016,0.562,0.5625,0.5612,0.0004,0.7401,0.7431,0.7364,0.0017,-0.0001,-0.0001,-0.0001,0,-0.0005,-0.0005,-0.0006,0,0.0012,0.0013,0.0011,0.0001,0.1423,0.1532,0.1282,0.0075,337.9,600,130,112.7835,0,0,0,0,404.7083,574,250,68.3542,37,37.1167,43,35,26.27,26.47,25.77
2021-06-29 16:00:00,3.2183,6.6224,1.2312,0.9474,120,145.8019,25.2864,120,74.2353,74.6483,73.8853,0.2085,120,26.1699,26.2456,26.1296,0.03,120,1009.8299,1010.0284,1009.6438,0.087,120,0,0,0,0,120,116.2365,128.9616,100.7515,9.0212,120,13.9901,14.7535,13.7689,0.2537,120,120,0,115.3727,128.1777,100.4059,9.003,120,3.4972,3.5005,3.4941,0.0014,0.5617,0.5625,0.5613,0.0003,0.7424,0.7465,0.7389,0.0021,-0.0001,-0.0001,-0.0001,0,-0.0005,-0.0005,-0.0006,0,0.001,0.0011,0.0008,0.0001,0.1154,0.1282,0.1004,0.009,326.9917,697,111,102.9774,0,0,0,0,414.075,639,220,72.6939,37,37.5833,41,37,25.48,25.82,25.17
